zpid,price,latitude,longitude,beds,baths,area
29835820,405500.0,40.890894,-73.846031,3.0,3.0,1728.0
29835860,390000.0,40.890792,-73.845416,5.0,3.0,1152.0
29835889,375000.0,40.89221,-73.845579,3.0,2.0,1260.0
29835903,490000.0,40.891256,-73.845219,3.0,3.0,1260.0
29835928,545000.0,40.890767,-73.844468,5.0,3.0,2052.0
29835950,550000.0,40.892148,-73.844614,5.0,2.0,1441.0
29835963,499990.0,40.890808,-73.844115,3.0,3.0,1438.0
29836004,530000.0,40.892505,-73.844162,4.0,3.0,1798.0
29836016,450000.0,40.89208,-73.843666,3.0,2.0,1782.0
29836133,485000.0,40.892116,-73.842134,3.0,3.0,1400.0
29836250,475000.0,40.891957,-73.840152,3.0,2.0,1741.0
29836339,510000.0,40.892432,-73.839019,3.0,2.0,1422.0
29836497,765000.0,40.892435,-73.834084,3.0,2.0,1200.0
29836500,560000.0,40.892217,-73.834163,4.0,2.0,2202.0
29836561,577500.0,40.895478,-73.859303,7.0,2.0,3548.0
29836766,579000.0,40.89311,-73.851649,3.0,2.0,1926.0
29836800,510000.0,40.892863,-73.850633,3.0,3.0,1152.0
29836805,446000.0,40.892579,-73.850524,3.0,2.0,1620.0
29836847,465000.0,40.893453,-73.849902,3.0,3.0,1910.0
29836850,407500.0,40.893227,-73.849823,3.0,2.0,1216.0
29836855,435000.0,40.892863,-73.849676,3.0,2.0,1458.0
29836886,459000.0,40.893184,-73.850172,3.0,2.0,1309.0
29836898,400000.0,40.894546,-73.852212,4.0,2.0,1500.0
29836943,580000.0,40.894986,-73.851442,3.0,4.0,1328.0
29836945,325000.0,40.894804,-73.851369,3.0,2.0,1400.0
29836947,440000.0,40.894697,-73.851328,3.0,2.0,1152.0
29837024,560000.0,40.892662,-73.848635,5.0,3.0,1720.0
29837045,480000.0,40.892903,-73.849094,3.0,2.0,1386.0
29837048,420000.0,40.893116,-73.849178,3.0,2.0,1216.0
29837081,521000.0,40.892459,-73.847606,3.0,4.0,2005.0
29837203,442500.0,40.894559,-73.849735,3.0,3.0,1208.0
29837204,420000.0,40.894604,-73.849756,3.0,2.0,1872.0
29837216,750000.0,40.895527,-73.849241,3.0,2.0,1186.0
29837224,418200.0,40.895317,-73.848694,3.0,3.0,1186.0
29837227,440000.0,40.895119,-73.848615,3.0,2.0,1186.0
29837237,506000.0,40.894566,-73.848546,4.0,3.0,1290.0
29837252,428000.0,40.895321,-73.849067,3.0,2.0,1088.0
29837271,446000.0,40.894829,-73.847431,3.0,2.0,1064.0
29837292,410000.0,40.894649,-73.846675,2.0,2.0,985.0
29837294,600000.0,40.894693,-73.846509,4.0,2.0,1881.0
29837357,350000.0,40.894257,-73.845428,3.0,2.0,1233.0
29837477,280000.0,40.894052,-73.844419,3.0,2.0,1224.0
29837624,460484.0,40.894856,-73.842809,4.0,2.0,2220.0
29837653,345000.0,40.894584,-73.842124,2.0,2.0,1536.0
29837666,450000.0,40.895647,-73.842528,4.0,2.0,1585.0
29837672,565000.0,40.895627,-73.842134,5.0,2.0,1890.0
29837685,430000.0,40.894667,-73.841786,4.0,2.0,1440.0
29837724,405000.0,40.896636,-73.843484,3.0,2.0,1600.0
29837745,461000.0,40.896568,-73.843794,3.0,2.0,1188.0
29837769,470000.0,40.896274,-73.842767,3.0,3.0,1280.0
29837830,397000.0,40.894264,-73.841032,3.0,2.0,1536.0
29837876,560000.0,40.894,-73.839796,5.0,4.0,1894.0
29837922,375000.0,40.897088,-73.842255,3.0,2.0,1056.0
29837962,298200.0,40.896501,-73.840575,3.0,2.0,1260.0
29837977,415000.0,40.896847,-73.840692,3.0,2.0,1260.0
29837991,455000.0,40.896523,-73.839622,3.0,2.0,1400.0
29838096,425000.0,40.89613,-73.85756,3.0,2.0,1251.0
29838236,560000.0,40.895061,-73.853305,4.0,4.0,1539.0
29838272,445000.0,40.897448,-73.854295,4.0,3.0,1813.0
29838284,400000.0,40.897357,-73.853283,3.0,3.0,1485.0
29838286,499000.0,40.897273,-73.85335,3.0,3.0,1485.0
29838399,372138.0,40.896791,-73.850588,3.0,2.0,1488.0
29838403,499000.0,40.897112,-73.850711,3.0,3.0,1925.0
29838488,490000.0,40.89742,-73.849498,4.0,2.0,1184.0
29838509,598000.0,40.896056,-73.848829,3.0,3.0,2100.0
29838644,508000.0,40.89673,-73.846722,3.0,3.0,2970.0
29838666,517000.0,40.898209,-73.847309,3.0,2.0,1264.0
29838789,430000.0,40.898941,-73.845204,3.0,3.0,1212.0
29838815,549000.0,40.897083,-73.844395,4.0,3.0,1683.0
29838822,435000.0,40.897861,-73.844793,4.0,2.0,1152.0
29838832,410000.0,40.897507,-73.844129,3.0,2.0,1152.0
29838841,440000.0,40.898085,-73.84435,5.0,2.0,1407.0
29838992,330000.0,40.899585,-73.855566,3.0,2.5,1800.0
29839016,490000.0,40.899982,-73.854828,4.0,3.0,1428.0
29839241,475000.0,40.902552,-73.853825,4.0,3.0,1728.0
29839259,458000.0,40.904567,-73.854328,3.0,2.0,1376.0
29839292,470000.0,40.903989,-73.853723,3.0,3.0,2116.0
29839354,512000.0,40.902151,-73.853081,4.0,3.0,1750.0
29839394,405000.0,40.902887,-73.852858,4.0,2.0,1260.0
29839503,465000.0,40.898856,-73.850049,3.0,2.0,1128.0
29839513,370000.0,40.898988,-73.84951,2.0,2.0,1128.0
29839516,505000.0,40.899186,-73.849584,3.0,2.0,1156.0
29839518,440000.0,40.899302,-73.849628,3.0,2.0,1122.0
29839538,270500.0,40.899106,-73.848594,3.0,2.0,1250.0
29839557,458800.0,40.899412,-73.847766,3.0,2.0,1216.0
29839559,497490.0,40.899563,-73.847823,3.0,2.0,1152.0
29839566,539000.0,40.899769,-73.847537,3.0,3.0,1586.0
29839662,310000.0,40.901527,-73.845783,5.0,3.0,2240.0
29839663,425000.0,40.901645,-73.845636,3.0,2.0,1062.0
29839718,435000.0,40.900831,-73.844644,3.0,2.0,1419.0
29839769,560000.0,40.901229,-73.843855,3.0,2.0,1300.0
29839795,451000.0,40.900102,-73.843328,4.0,3.0,1420.0
29839910,480000.0,40.902471,-73.841459,3.0,2.0,1377.0
29840002,575000.0,40.904821,-73.852013,5.0,4.0,2348.0
29840130,660000.0,40.904512,-73.848502,4.0,2.0,1596.0
29840133,470000.0,40.904722,-73.848017,3.0,3.0,1605.0
29840141,460000.0,40.905242,-73.848431,3.0,1.5,1152.0
29840273,440000.0,40.90456,-73.8458,3.0,2.0,1528.0
29840291,465000.0,40.905154,-73.845373,3.0,3.0,1732.0
29840358,495000.0,40.902781,-73.845161,3.0,2.0,1536.0
29840413,499980.0,40.903172,-73.843723,3.0,2.0,1280.0
29840416,440000.0,40.903399,-73.843854,3.0,2.0,1900.0
29840455,475000.0,40.903295,-73.842352,3.0,2.0,1280.0
29840528,572250.0,40.903838,-73.843926,3.0,1.5,1344.0
29840553,465000.0,40.860402,-73.824962,4.0,4.0,1080.0
29840564,499000.0,40.862025,-73.825865,3.0,2.0,2961.0
29840566,465000.0,40.861865,-73.825776,4.0,2.0,1859.0
29840583,438375.0,40.861553,-73.824994,3.0,2.0,1540.0
29840603,445000.0,40.879095,-73.836744,3.0,3.0,1767.0
29840629,515000.0,40.879293,-73.836169,4.0,2.0,1712.0
29840654,530000.0,40.879168,-73.835119,4.0,3.0,3500.0
29840668,330000.0,40.880813,-73.827327,4.0,2.0,1584.0
29840684,485706.0,40.880407,-73.835438,4.0,4.0,2145.0
29840784,385000.0,40.831639,-73.832039,3.0,2.0,1109.0
29840819,449000.0,40.831108,-73.832431,3.0,2.0,1600.0
29840859,478000.0,40.835466,-73.829075,3.0,2.0,1638.0
29840909,590000.0,40.836414,-73.826309,3.0,2.0,1143.0
29840928,570000.0,40.834996,-73.8227,3.0,3.0,1732.0
29840931,620000.0,40.834851,-73.822637,4.0,3.0,1890.0
29840948,485000.0,40.836376,-73.823594,3.0,2.0,1296.0
29840972,529000.0,40.835885,-73.823051,3.0,3.0,1496.0
29841008,395000.0,40.835404,-73.821471,3.0,2.0,1320.0
29841085,525000.0,40.836786,-73.821922,3.0,1.5,1320.0
29841091,488499.0,40.836981,-73.821536,3.0,2.0,3297.0
29841094,512000.0,40.836753,-73.82157,2.0,2.0,1696.0
29841126,760000.0,40.836243,-73.819579,3.0,3.0,2572.0
29841127,545000.0,40.836149,-73.819538,3.0,2.0,1100.0
29841170,710000.0,40.836703,-73.819278,3.0,3.0,2332.0
29841188,170000.0,40.836898,-73.819552,6.0,2.0,1738.0
29841232,550000.0,40.835884,-73.831438,3.0,2.0,2500.0
29841251,625000.0,40.836044,-73.830896,4.0,4.0,2700.0
29841294,575000.0,40.836039,-73.829811,4.0,2.0,1665.0
29841304,580000.0,40.836643,-73.829818,3.0,2.0,2400.0
29841314,420000.0,40.837048,-73.830364,4.0,2.0,1840.0
29841319,505000.0,40.837287,-73.830745,3.0,2.0,1260.0
29841450,715000.0,40.838272,-73.827082,3.0,3.0,1840.0
29841454,460000.0,40.837864,-73.826843,3.0,2.0,1200.0
29841533,560000.0,40.838379,-73.822856,3.0,3.0,1958.0
29841544,570000.0,40.837388,-73.821996,3.0,3.0,1400.0
29841555,759000.0,40.836272,-73.837324,7.0,3.0,2545.0
29841594,480000.0,40.836788,-73.837235,4.0,2.0,1638.0
29841700,580000.0,40.838073,-73.83595,4.0,2.0,1727.0
29841735,580000.0,40.837181,-73.833357,3.0,3.0,1460.0
29841776,450000.0,40.838009,-73.832279,2.0,2.0,966.0
29841807,520000.0,40.838226,-73.830076,3.0,2.0,1348.0
29841936,565000.0,40.839589,-73.829077,4.0,3.0,1800.0
29841940,585000.0,40.83961,-73.828716,4.0,3.0,1800.0
29841958,570000.0,40.838928,-73.827818,3.0,3.0,1963.0
29841978,610000.0,40.839702,-73.827132,4.0,2.0,2326.0
29841979,635000.0,40.839705,-73.827042,3.0,2.0,1167.0
29842021,480000.0,40.839785,-73.830132,2.0,2.0,1064.0
29842094,550000.0,40.840159,-73.827879,3.0,2.0,1440.0
29842142,645000.0,40.841118,-73.826625,3.0,2.0,1414.0
29842147,525000.0,40.841135,-73.826205,4.0,3.0,1320.0
29842171,460000.0,40.838671,-73.83735,4.0,3.0,1448.0
29842192,526076.0,40.838962,-73.837013,3.0,1.5,1750.0
29842339,790000.0,40.840125,-73.83374,7.0,4.0,3207.0
29842350,580000.0,40.840563,-73.832818,3.0,2.0,1726.0
29842359,515000.0,40.840311,-73.832717,3.0,3.0,1408.0
29842391,350000.0,40.841255,-73.833024,3.0,2.0,1512.0
29842440,523000.0,40.840876,-73.835072,2.0,2.0,1026.0
29842449,427000.0,40.840889,-73.835977,2.0,2.0,1197.0
29842482,530000.0,40.841586,-73.835455,3.0,2.0,1376.0
29842490,418000.0,40.841557,-73.836278,2.0,2.0,1530.0
29842596,470000.0,40.842303,-73.833855,3.0,3.0,1188.0
29842621,450000.0,40.843001,-73.833433,2.0,2.0,1710.0
29842656,540000.0,40.840912,-73.832075,3.0,2.0,1184.0
29842671,499990.0,40.841262,-73.831341,4.0,2.0,1420.0
29842702,712000.0,40.84073,-73.830396,3.0,3.0,2043.0
29842716,355000.0,40.841828,-73.830389,3.0,2.0,1263.0
29842731,670000.0,40.841814,-73.831236,3.0,3.0,1500.0
29842740,555500.0,40.841656,-73.832476,3.0,2.0,1727.0
29842746,545000.0,40.84126,-73.832378,3.0,3.0,1312.0
29842748,615000.0,40.841194,-73.832551,3.0,2.0,1280.0
29842855,640000.0,40.841964,-73.829661,3.0,3.0,2300.0
29842861,480000.0,40.842257,-73.828503,2.0,2.0,1000.0
29842884,525000.0,40.841734,-73.828651,3.0,2.0,1056.0
29842969,520000.0,40.842039,-73.82741,3.0,3.0,2452.0
29842980,582000.0,40.841494,-73.827803,4.0,3.0,2456.0
29843050,545000.0,40.838914,-73.824257,2.0,2.0,1662.0
29843055,800000.0,40.839236,-73.824279,6.0,2.0,2300.0
29843061,755000.0,40.839262,-73.823651,3.0,3.0,1802.0
29843071,560500.0,40.838615,-73.822534,4.0,2.0,1478.0
29843102,605000.0,40.837892,-73.820925,3.0,3.0,1632.0
29843103,615000.0,40.83783,-73.820824,3.0,3.0,1530.0
29843119,570000.0,40.837269,-73.820424,3.0,2.0,2140.0
29843143,485000.0,40.840828,-73.824659,3.0,2.0,1944.0
29843150,572000.0,40.840344,-73.824681,3.0,2.0,1944.0
29843191,624000.0,40.840805,-73.822173,3.0,3.0,1472.0
29843206,565000.0,40.840528,-73.822186,3.0,3.0,1428.0
29843210,525000.0,40.840771,-73.822804,3.0,2.0,1258.0
29843214,595000.0,40.841042,-73.823089,4.0,2.0,1887.0
29843242,643000.0,40.838788,-73.821259,3.0,3.0,1958.0
29843254,700000.0,40.83901,-73.821768,3.0,2.0,1600.0
29843292,1535000.0,40.841261,-73.824097,4.0,3.0,3456.0
29843309,520000.0,40.840424,-73.823011,3.0,2.0,1360.0
29843376,555000.0,40.840638,-73.822465,3.0,2.0,1789.0
29843424,565000.0,40.838992,-73.817833,3.0,2.0,1718.0
29843433,720000.0,40.838403,-73.818177,4.0,3.0,2456.0
29843460,787500.0,40.839379,-73.818819,5.0,4.0,3340.0
29843491,830000.0,40.840638,-73.815922,3.0,3.0,2500.0
29843516,410000.0,40.842056,-73.81812,3.0,2.0,1116.0
29843532,722000.0,40.840432,-73.81957,3.0,3.0,2445.0
29843536,725000.0,40.840774,-73.819748,4.0,2.0,2184.0
29843561,787500.0,40.840194,-73.819425,3.0,2.0,2192.0
29843571,585000.0,40.840888,-73.817227,4.0,2.0,1560.0
29843572,890000.0,40.840801,-73.817116,4.0,3.0,2188.0
29843634,463600.0,40.841884,-73.821928,3.0,3.0,1500.0
29843643,720000.0,40.841582,-73.821059,4.0,2.5,2355.0
29843645,575000.0,40.841467,-73.820729,3.0,2.0,2035.0
29843746,578000.0,40.84369,-73.820698,3.0,2.0,1900.0
29843749,570000.0,40.843483,-73.820711,3.0,2.0,1332.0
29843767,585000.0,40.84364,-73.821058,3.0,3.0,1944.0
29843770,483000.0,40.843992,-73.824822,4.0,3.0,1739.0
29843794,649000.0,40.842736,-73.824221,3.0,3.0,1494.0
29843805,565000.0,40.844827,-73.824753,3.0,3.0,1836.0
29843806,580000.0,40.844892,-73.824748,3.0,3.0,1836.0
29843844,555900.0,40.844875,-73.823804,3.0,2.0,1948.0
29843902,535000.0,40.846073,-73.822285,3.0,2.0,1728.0
29843963,560000.0,40.845515,-73.820945,5.0,3.0,1638.0
29843975,930000.0,40.845529,-73.820582,6.0,2.5,3456.0
29844009,507500.0,40.846874,-73.821798,2.0,2.0,1487.0
29844075,565000.0,40.846476,-73.821015,3.0,2.0,1632.0
29844084,745000.0,40.842867,-73.819719,6.0,3.0,2425.0
29844106,570000.0,40.842419,-73.819207,3.0,2.0,1292.0
29844138,300000.0,40.843349,-73.818086,4.0,3.0,2060.0
29844172,600000.0,40.843179,-73.816954,3.0,2.0,1408.0
29844243,658000.0,40.844981,-73.819638,3.0,3.0,1683.0
29844276,570000.0,40.844913,-73.818576,3.0,3.0,1750.0
29844280,442900.0,40.845198,-73.818111,4.0,2.0,2080.0
29844384,731731.0,40.847406,-73.817606,3.0,3.0,1636.0
29844396,597000.0,40.846586,-73.817656,3.0,3.0,1400.0
29844414,470000.0,40.845807,-73.81667,3.0,3.0,2100.0
29844426,650000.0,40.846631,-73.817081,3.0,3.0,1724.0
29844458,659000.0,40.847303,-73.816678,3.0,3.0,1836.0
29844466,578000.0,40.846619,-73.816698,3.0,3.0,1600.0
29844530,639900.0,40.833129,-73.826721,4.0,3.0,1416.0
29844678,580000.0,40.831502,-73.824217,4.0,2.0,2200.0
29844686,707500.0,40.830685,-73.823634,3.0,3.0,1500.0
29844694,460000.0,40.831496,-73.823497,4.0,3.0,1512.0
29844749,649000.0,40.828676,-73.823197,5.0,3.0,2133.0
29844756,526000.0,40.828403,-73.823078,3.0,2.0,1344.0
29844834,450000.0,40.829242,-73.822295,4.0,3.0,1400.0
29844842,470000.0,40.829245,-73.82137,3.0,2.0,1332.0
29844847,445000.0,40.829488,-73.821795,3.0,3.0,1400.0
29844872,715000.0,40.829971,-73.821717,3.0,3.0,2100.0
29844874,475000.0,40.82983,-73.821597,3.0,3.0,1296.0
29844877,730000.0,40.82949,-73.821322,3.0,3.0,2730.0
29844944,620000.0,40.827939,-73.822423,3.0,3.0,2685.0
29844961,500000.0,40.826669,-73.821284,4.0,2.0,1096.0
29844989,505000.0,40.828243,-73.82146,3.0,2.0,1296.0
29844992,495000.0,40.828067,-73.821309,3.0,3.0,1300.0
29844996,447000.0,40.827741,-73.82102,3.0,2.0,1494.0
29845112,560000.0,40.825166,-73.819099,3.0,2.0,1328.0
29845127,687000.0,40.826316,-73.820267,4.0,2.0,1789.0
29845211,545000.0,40.823432,-73.819024,4.0,2.0,1322.0
29845213,525000.0,40.8232,-73.818926,3.0,2.0,3000.0
29845232,500000.0,40.824653,-73.81855,3.0,2.0,1798.0
29845245,635000.0,40.823214,-73.816996,4.0,4.0,1980.0
29845259,464000.0,40.824223,-73.817781,3.0,2.0,2560.0
29845325,425000.0,40.819758,-73.81692,4.0,2.0,1280.0
29845327,540000.0,40.81981,-73.816746,3.0,2.0,1152.0
29845335,430000.0,40.819566,-73.816552,3.0,2.0,1584.0
29845550,535000.0,40.817132,-73.812941,3.0,3.0,1944.0
29845582,679000.0,40.817597,-73.814745,4.0,3.0,2214.0
29845646,899999.0,40.815111,-73.814843,4.0,2.0,1212.0
29845720,530000.0,40.834173,-73.820988,3.0,3.0,2016.0
29845746,448000.0,40.833755,-73.819852,3.0,2.0,1683.0
29845825,480000.0,40.834967,-73.819434,3.0,2.0,1116.0
29845894,425000.0,40.835026,-73.818492,3.0,2.0,1872.0
29845996,470000.0,40.833238,-73.817765,3.0,2.0,1384.0
29846012,469900.0,40.833916,-73.816812,3.0,2.0,1224.0
29846014,402500.0,40.833814,-73.816777,3.0,3.0,1224.0
29846015,555000.0,40.833767,-73.816759,3.0,2.0,1224.0
29846066,459000.0,40.831319,-73.819527,3.0,2.0,1998.0
29846067,729000.0,40.83136,-73.819562,5.0,4.0,1998.0
29846119,565531.0,40.831715,-73.818753,3.0,3.0,1500.0
29846139,930000.0,40.829318,-73.817398,3.0,4.0,2156.0
29846172,585000.0,40.830647,-73.817398,3.0,3.0,1784.0
29846196,950000.0,40.829172,-73.816601,4.0,3.0,3000.0
29846214,545000.0,40.830301,-73.817113,3.0,3.0,1530.0
29846242,560000.0,40.83276,-73.817303,3.0,3.0,1100.0
29846282,437250.0,40.829626,-73.815851,3.0,2.0,1200.0
29846283,320000.0,40.829655,-73.815884,2.0,2.0,1062.0
29846302,555000.0,40.830758,-73.816814,3.0,3.0,1485.0
29846328,575000.0,40.827437,-73.816217,2.0,2.0,2092.0
29846359,550000.0,40.826986,-73.815415,4.0,2.0,1806.0
29846380,494000.0,40.828257,-73.815802,3.0,2.0,1224.0
29846386,550000.0,40.828715,-73.815928,3.0,3.0,1485.0
29846601,488000.0,40.818292,-73.812786,3.0,2.0,1683.0
29846677,485000.0,40.816889,-73.811424,2.0,2.0,960.0
29846690,430000.0,40.817508,-73.812363,2.0,2.0,960.0
29846718,549000.0,40.817205,-73.810736,3.0,2.0,1772.0
29846773,410000.0,40.816392,-73.810183,2.0,2.0,1280.0
29846791,300000.0,40.815602,-73.810338,4.0,2.0,1756.0
29846796,555000.0,40.816124,-73.810568,3.0,3.0,1544.0
29846799,438155.0,40.816462,-73.810864,2.0,2.0,1280.0
29846831,499999.0,40.816208,-73.809603,2.0,2.0,1824.0
29846914,499900.0,40.820898,-73.809395,2.0,2.0,1224.0
29846946,459500.0,40.821364,-73.808649,3.0,3.0,1944.0
29846947,474000.0,40.821321,-73.808654,3.0,3.0,1944.0
29846979,632763.0,40.819912,-73.808316,3.0,2.0,1340.0
29846994,592800.0,40.820083,-73.809033,4.0,3.0,1798.0
29847034,590000.0,40.81914,-73.806891,4.0,2.0,2505.0
29847130,499999.0,40.816626,-73.80813,3.0,2.5,1332.0
29847135,370000.0,40.816143,-73.808038,3.0,2.0,1476.0
29847147,430000.0,40.816053,-73.808417,3.0,2.0,1188.0
29847164,650000.0,40.815558,-73.807282,3.0,4.0,3405.0
29847169,675000.0,40.814806,-73.807872,5.0,3.0,2929.0
29847190,500000.0,40.816842,-73.802545,5.0,2.0,1656.0
29847193,475000.0,40.816553,-73.8027,4.0,3.0,2026.0
29847246,445000.0,40.812768,-73.806051,3.0,3.0,1906.0
29847270,550000.0,40.81678,-73.801514,4.0,2.0,1876.0
29847314,459000.0,40.816645,-73.800938,3.0,2.0,1260.0
29847320,420000.0,40.816379,-73.800744,5.0,2.0,1710.0
29847324,368000.0,40.81604,-73.800939,3.0,2.0,1368.0
29847345,515000.0,40.815525,-73.80177,3.0,2.0,1932.0
29847347,510000.0,40.81414,-73.802818,3.0,2.0,1750.0
29847369,449900.0,40.816194,-73.800242,3.0,3.0,1332.0
29847378,475000.0,40.815878,-73.800022,3.0,2.0,1548.0
29847389,660000.0,40.814914,-73.800765,3.0,3.0,1836.0
29847411,487500.0,40.814264,-73.801792,3.0,1.5,1332.0
29847428,800000.0,40.814393,-73.800043,3.0,2.0,1951.0
29847430,500000.0,40.814312,-73.800327,4.0,4.0,3000.0
29847437,800000.0,40.813547,-73.801087,3.0,3.0,1880.0
29847475,555000.0,40.811438,-73.80342,2.0,2.0,1260.0
29847489,437000.0,40.811625,-73.804034,3.0,2.0,1354.0
29847501,655000.0,40.811725,-73.804371,3.0,3.0,2170.0
29847534,285000.0,40.832125,-73.828338,3.0,2.0,1280.0
29847606,560500.0,40.830144,-73.827884,3.0,2.0,1672.0
29847614,559000.0,40.829957,-73.827182,3.0,2.0,1434.0
29847712,429000.0,40.830983,-73.830315,3.0,2.0,1296.0
29847713,529000.0,40.83094,-73.830219,3.0,3.0,1296.0
29847765,530000.0,40.828589,-73.828705,3.0,2.0,1718.0
29847776,480000.0,40.830414,-73.830922,4.0,2.0,1728.0
29847778,110000.0,40.830264,-73.830796,4.0,2.5,1440.0
29847806,565000.0,40.830304,-73.831264,4.0,3.0,1836.0
29847808,530000.0,40.83045,-73.8314,3.0,2.0,1908.0
29847814,535000.0,40.828886,-73.829625,3.0,2.0,1908.0
29847827,540000.0,40.828482,-73.829714,4.0,2.0,1203.0
29847831,570000.0,40.828816,-73.829998,4.0,3.0,1700.0
29847842,585000.0,40.830047,-73.831733,3.0,2.0,1944.0
29847843,510000.0,40.829987,-73.831682,3.0,2.0,1944.0
29847844,465001.0,40.829914,-73.831633,3.0,2.0,1944.0
29847965,470000.0,40.827453,-73.830652,3.0,3.0,1584.0
29847966,364939.0,40.827368,-73.830525,3.0,2.0,1260.0
29847980,500000.0,40.827983,-73.831538,3.0,2.0,2020.0
29848098,425000.0,40.827233,-73.825463,4.0,2.0,1641.0
29848182,455000.0,40.828347,-73.826949,3.0,2.0,1600.0
29848184,499000.0,40.828249,-73.826845,2.0,2.0,1680.0
29848302,539000.0,40.826755,-73.827165,4.0,3.0,2308.0
29848317,629999.0,40.826072,-73.826738,2.0,2.0,1800.0
29848336,645000.0,40.825417,-73.825433,3.0,2.0,1377.0
29848337,680000.0,40.825614,-73.826101,4.0,3.0,1600.0
29848340,410000.0,40.825857,-73.826405,2.0,2.0,1100.0
29848353,510000.0,40.82752,-73.828465,3.0,2.0,1224.0
29848384,535000.0,40.821929,-73.836838,4.0,3.0,1816.0
29848411,359000.0,40.820895,-73.837552,1.0,2.0,1033.0
29848423,640000.0,40.822103,-73.820605,3.0,3.0,1600.0
29848470,440000.0,40.825529,-73.822008,2.0,2.0,1600.0
29848523,529000.0,40.824182,-73.821911,3.0,2.0,1928.0
29848619,433500.0,40.821164,-73.820327,3.0,3.0,1844.0
29848635,540000.0,40.819191,-73.818745,4.0,2.0,1156.0
29848636,520000.0,40.819123,-73.818689,4.0,3.0,1056.0
29848679,416000.0,40.821198,-73.821382,2.0,2.0,1848.0
29848692,639000.0,40.818747,-73.819515,3.0,3.0,2198.0
29848720,499000.0,40.820491,-73.821587,3.0,3.0,1520.0
29848739,425000.0,40.820323,-73.821881,3.0,2.0,1764.0
29848760,525000.0,40.818606,-73.820454,4.0,3.0,1836.0
29848771,350000.0,40.818174,-73.820611,2.0,2.0,1021.0
29848788,459000.0,40.818509,-73.82143,3.0,2.0,1568.0
29848848,735000.0,40.818476,-73.823484,7.0,3.0,2610.0
29848911,570000.0,40.817312,-73.816646,3.0,3.0,1589.0
29848930,517500.0,40.816228,-73.816097,3.0,3.0,1589.0
29848931,569000.0,40.816174,-73.81606,3.0,2.0,1589.0
29848972,440000.0,40.814826,-73.815404,3.0,2.0,1728.0
29849071,589000.0,40.816322,-73.817647,4.0,4.0,2100.0
29849108,485000.0,40.815173,-73.817074,3.0,2.0,1782.0
29849114,455000.0,40.815522,-73.817244,3.0,2.0,1584.0
29849124,479000.0,40.81794,-73.819036,3.0,2.0,1744.0
29849188,530000.0,40.816999,-73.819506,3.0,2.0,1998.0
29849189,434000.0,40.816953,-73.819479,3.0,2.0,1636.0
29849203,580000.0,40.815919,-73.818864,3.0,2.0,2100.0
29849208,540000.0,40.81563,-73.818676,3.0,2.0,1296.0
29849225,430000.0,40.816725,-73.819741,3.0,2.5,2227.0
29849230,392181.0,40.817096,-73.81996,3.0,1.5,1728.0
29849289,549000.0,40.81596,-73.819283,3.0,2.0,1944.0
29849290,510000.0,40.816258,-73.819468,3.0,3.0,1620.0
29849295,530000.0,40.817121,-73.821146,3.0,2.0,1632.0
29849352,482000.0,40.817002,-73.820945,3.0,2.0,1440.0
29849374,460000.0,40.81593,-73.819905,3.0,2.0,1080.0
29849375,490000.0,40.815953,-73.820315,3.0,3.0,2052.0
29849379,543000.0,40.816905,-73.821754,3.0,2.0,1792.0
29849385,440000.0,40.816851,-73.821471,3.0,2.0,1792.0
29849386,458000.0,40.8168,-73.821448,3.0,2.0,1792.0
29849389,530000.0,40.81657,-73.82131,3.0,2.0,1998.0
29849401,450000.0,40.815685,-73.820776,3.0,2.0,1080.0
29849415,475000.0,40.815702,-73.82119,4.0,2.0,1998.0
29849425,452000.0,40.816501,-73.821672,3.0,2.0,1534.0
29849443,440000.0,40.814371,-73.820242,3.0,2.0,1224.0
29849444,450000.0,40.814353,-73.820301,3.0,2.0,1224.0
29849474,500000.0,40.815517,-73.822118,3.0,2.0,1998.0
29849485,430000.0,40.816418,-73.822652,3.0,2.0,1683.0
29849491,446160.0,40.816605,-73.822322,3.0,2.0,1890.0
29849526,600000.0,40.81409,-73.821121,4.0,3.0,2050.0
29849569,460000.0,40.815646,-73.822957,3.0,3.0,1539.0
29849599,400000.0,40.815673,-73.824019,3.0,3.0,1260.0
29849610,509600.0,40.814771,-73.823482,3.0,1.5,1998.0
29849613,495000.0,40.814635,-73.8234,4.0,2.0,1998.0
29849716,530000.0,40.813948,-73.825161,3.0,3.0,1666.0
29849751,492000.0,40.813691,-73.825911,3.0,3.0,1368.0
29849766,425000.0,40.814627,-73.826508,3.0,2.0,956.0
29849816,550000.0,40.814345,-73.813794,4.0,2.0,1998.0
29849819,575000.0,40.814238,-73.813767,4.0,2.0,1998.0
29849829,745000.0,40.813469,-73.817848,2.0,3.0,1520.0
29849889,425000.0,40.813539,-73.823165,3.0,2.0,1224.0
29849909,485000.0,40.814406,-73.822211,3.0,2.0,1836.0
29850009,759000.0,40.81307,-73.825568,3.0,3.0,2860.0
29850030,455000.0,40.812856,-73.826712,3.0,1.5,1620.0
29850047,449000.0,40.839023,-73.785101,2.0,1.5,1069.0
29850076,500000.0,40.840901,-73.784944,3.0,2.0,1836.0
29850111,650000.0,40.839995,-73.784977,3.0,4.0,1920.0
29850223,450000.0,40.842437,-73.787263,2.0,2.0,1074.0
